"","Month","Year","Commodity","val","Date"
"342",4,2002," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",4459235,2002-04-01
"343",4,2002," Carpets And Other Textile Floor Coverings",233628,2002-04-01
"344",4,2002," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1004682,2002-04-01
"345",4,2002," Impregnated Etc Text Fabrics; Tex Art For Industry",2769655,2002-04-01
"346",4,2002," Knitted Or Crocheted Fabrics",797422,2002-04-01
"347",4,2002," Apparel Articles And Accessories, Knit Or Crochet",131221,2002-04-01
"348",4,2002," Apparel Articles And Accessories, Not Knit Etc.",1553707,2002-04-01
"349",4,2002," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",257723,2002-04-01
"350",4,2002," Footwear, Gaiters Etc. And Parts Thereof",3025425,2002-04-01
"351",4,2002," Headgear And Parts Thereof",28303,2002-04-01
"352",4,2002," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",430219,2002-04-01
"353",4,2002," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2697469,2002-04-01
"354",4,2002," Ceramic Products",3534968,2002-04-01
"355",4,2002," Glass And Glassware",3880481,2002-04-01
"356",4,2002," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",4311923,2002-04-01
"357",4,2002," Iron And Steel",51259569,2002-04-01
"358",4,2002," Articles Of Iron Or Steel",7816884,2002-04-01
"359",4,2002," Copper And Articles Thereof",23054538,2002-04-01
"360",4,2002," Nickel And Articles Thereof",2627331,2002-04-01
"361",4,2002," Aluminum And Articles Thereof",21957430,2002-04-01
"362",4,2002," Lead And Articles Thereof",1401983,2002-04-01
"363",4,2002," Zinc And Articles Thereof",301029,2002-04-01
"364",4,2002," Tin And Articles Thereof",45605,2002-04-01
"365",4,2002," Base Metals Nesoi; Cermets; Articles Thereof",1949269,2002-04-01
"366",4,2002," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",11252358,2002-04-01
"367",4,2002," Miscellaneous Articles Of Base Metal",1756857,2002-04-01
"368",4,2002," Nuclear Reactors, Boilers, Machinery Etc.; Parts",364908856,2002-04-01
"369",4,2002," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",302465838,2002-04-01
"370",4,2002," Railway Or Tramway Stock Etc; Traffic Signal Equip",439290,2002-04-01
"371",4,2002," Vehicles, Except Railway Or Tramway, And Parts Etc",24369651,2002-04-01
"372",4,2002," Aircraft, Spacecraft, And Parts Thereof",91816708,2002-04-01
"373",4,2002," Ships, Boats And Floating Structures",197334,2002-04-01
"374",4,2002," Optic, Photo Etc, Medic Or Surgical Instrments Etc",89512968,2002-04-01
"375",4,2002," Clocks And Watches And Parts Thereof",172124,2002-04-01
"376",4,2002," Musical Instruments; Parts And Accessories Thereof",265493,2002-04-01
"377",4,2002," Arms And Ammunition; Parts And Accessories Thereof",22600,2002-04-01
"378",4,2002," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",7781786,2002-04-01
"379",4,2002," Toys, Games & Sport Equipment; Parts & Accessories",2469785,2002-04-01
"380",4,2002," Miscellaneous Manufactured Articles",1049254,2002-04-01
"381",4,2002," Works Of Art, Collectors' Pieces And Antiques",207278,2002-04-01
"382",4,2002," Special Classification Provisions, Nesoi",21219440,2002-04-01
"383",5,2002," Live Animals",508065,2002-05-01
"384",5,2002," Meat And Edible Meat Offal",8650959,2002-05-01
"385",5,2002," Fish, Crustaceans & Aquatic Invertebrates",5368558,2002-05-01
"386",5,2002," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",2111992,2002-05-01
"387",5,2002," Products Of Animal Origin, Nesoi",4401833,2002-05-01
"388",5,2002," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",74648,2002-05-01
"389",5,2002," Edible Vegetables & Certain Roots & Tubers",682696,2002-05-01
"390",5,2002," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",2419832,2002-05-01
"391",5,2002," Coffee, Tea, Mate & Spices",22472,2002-05-01
"392",5,2002," Cereals",2802784,2002-05-01
"393",5,2002," Milling Products; Malt; Starch; Inulin; Wht Gluten",149609,2002-05-01
"394",5,2002," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",5950404,2002-05-01
"395",5,2002," Lac; Gums, Resins & Other Vegetable Sap & Extract",1634753,2002-05-01
"396",5,2002," Vegetable Plaiting Materials & Products Nesoi",419528,2002-05-01
"397",5,2002," Animal Or Vegetable Fats, Oils Etc. & Waxes",2321817,2002-05-01
"398",5,2002," Edible Preparations Of Meat, Fish, Crustaceans Etc",2720007,2002-05-01
"399",5,2002," Sugars And Sugar Confectionary",1275582,2002-05-01
"400",5,2002," Cocoa And Cocoa Preparations",326880,2002-05-01
"401",5,2002," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",986294,2002-05-01
"402",5,2002," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",3932386,2002-05-01
"403",5,2002," Miscellaneous Edible Preparations",2987118,2002-05-01
"404",5,2002," Beverages, Spirits And Vinegar",357624,2002-05-01
"405",5,2002," Food Industry Residues & Waste; Prep Animal Feed",6456394,2002-05-01
"406",5,2002," Tobacco And Manufactured Tobacco Substitutes",71280,2002-05-01
"407",5,2002," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",4698542,2002-05-01
"408",5,2002," Ores, Slag And Ash",621179,2002-05-01
"409",5,2002," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",6843900,2002-05-01
"410",5,2002," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",11435864,2002-05-01
"411",5,2002," Organic Chemicals",40194876,2002-05-01
"412",5,2002," Pharmaceutical Products",6313592,2002-05-01
"413",5,2002," Fertilizers",89103287,2002-05-01
"414",5,2002," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",10403336,2002-05-01
"415",5,2002," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",5181920,2002-05-01
"416",5,2002," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",4974233,2002-05-01
"417",5,2002," Albuminoidal Subst; Modified Starch; Glue; Enzymes",3763066,2002-05-01
"418",5,2002," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",509938,2002-05-01
"419",5,2002," Photographic Or Cinematographic Goods",6739034,2002-05-01
"420",5,2002," Miscellaneous Chemical Products",20694998,2002-05-01
"421",5,2002," Plastics And Articles Thereof",85214795,2002-05-01
"422",5,2002," Rubber And Articles Thereof",7241813,2002-05-01
"423",5,2002," Raw Hides And Skins (no Furskins) And Leather",40209627,2002-05-01
"424",5,2002," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",342552,2002-05-01
"425",5,2002," Furskins And Artificial Fur; Manufactures Thereof",221618,2002-05-01
"426",5,2002," Wood And Articles Of Wood; Wood Charcoal",22588939,2002-05-01
"427",5,2002," Cork And Articles Of Cork",50155,2002-05-01
"428",5,2002," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",83840,2002-05-01
"429",5,2002," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",32070443,2002-05-01
"430",5,2002," Paper & Paperboard & Articles (inc Papr Pulp Artl)",36564648,2002-05-01
"431",5,2002," Printed Books, Newspapers Etc; Manuscripts Etc",5755359,2002-05-01
"432",5,2002," Silk, Including Yarns And Woven Fabric Thereof",38888,2002-05-01
"433",5,2002," Wool & Animal Hair, Including Yarn & Woven Fabric",615766,2002-05-01
"434",5,2002," Cotton, Including Yarn And Woven Fabric Thereof",8960395,2002-05-01
"435",5,2002," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",96658,2002-05-01
"436",5,2002," Manmade Filaments, Including Yarns & Woven Fabrics",3560750,2002-05-01
"437",5,2002," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",13652294,2002-05-01
"438",5,2002," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",4450176,2002-05-01
"439",5,2002," Carpets And Other Textile Floor Coverings",193990,2002-05-01
"440",5,2002," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",2585248,2002-05-01
"441",5,2002," Impregnated Etc Text Fabrics; Tex Art For Industry",3720458,2002-05-01
"442",5,2002," Knitted Or Crocheted Fabrics",415801,2002-05-01
"443",5,2002," Apparel Articles And Accessories, Knit Or Crochet",208443,2002-05-01
"444",5,2002," Apparel Articles And Accessories, Not Knit Etc.",723260,2002-05-01
"445",5,2002," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",227510,2002-05-01
"446",5,2002," Footwear, Gaiters Etc. And Parts Thereof",3188744,2002-05-01
"447",5,2002," Headgear And Parts Thereof",20930,2002-05-01
"448",5,2002," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",15816,2002-05-01
"449",5,2002," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",194034,2002-05-01
"450",5,2002," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",4464212,2002-05-01
"451",5,2002," Ceramic Products",3847474,2002-05-01
"452",5,2002," Glass And Glassware",4636176,2002-05-01
"453",5,2002," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",6203085,2002-05-01
"454",5,2002," Iron And Steel",64490583,2002-05-01
"455",5,2002," Articles Of Iron Or Steel",6865280,2002-05-01
"456",5,2002," Copper And Articles Thereof",23951661,2002-05-01
"457",5,2002," Nickel And Articles Thereof",2365226,2002-05-01
"458",5,2002," Aluminum And Articles Thereof",21474809,2002-05-01
"459",5,2002," Lead And Articles Thereof",1821571,2002-05-01
"460",5,2002," Zinc And Articles Thereof",893182,2002-05-01
"461",5,2002," Tin And Articles Thereof",219163,2002-05-01
"462",5,2002," Base Metals Nesoi; Cermets; Articles Thereof",2108033,2002-05-01
"463",5,2002," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",8197373,2002-05-01
"464",5,2002," Miscellaneous Articles Of Base Metal",2376623,2002-05-01
"465",5,2002," Nuclear Reactors, Boilers, Machinery Etc.; Parts",368864638,2002-05-01
"466",5,2002," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",345939905,2002-05-01
"467",5,2002," Railway Or Tramway Stock Etc; Traffic Signal Equip",268885,2002-05-01
"468",5,2002," Vehicles, Except Railway Or Tramway, And Parts Etc",33348266,2002-05-01
"469",5,2002," Aircraft, Spacecraft, And Parts Thereof",195531790,2002-05-01
"470",5,2002," Ships, Boats And Floating Structures",174067,2002-05-01
"471",5,2002," Optic, Photo Etc, Medic Or Surgical Instrments Etc",101389258,2002-05-01
"472",5,2002," Clocks And Watches And Parts Thereof",368178,2002-05-01
"473",5,2002," Musical Instruments; Parts And Accessories Thereof",225854,2002-05-01
"474",5,2002," Arms And Ammunition; Parts And Accessories Thereof",8130,2002-05-01
"475",5,2002," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",8091949,2002-05-01
"476",5,2002," Toys, Games & Sport Equipment; Parts & Accessories",2164405,2002-05-01
"477",5,2002," Miscellaneous Manufactured Articles",902544,2002-05-01
"478",5,2002," Works Of Art, Collectors' Pieces And Antiques",1088380,2002-05-01
"479",5,2002," Special Classification Provisions, Nesoi",20310701,2002-05-01
"480",6,2002," Live Animals",1210700,2002-06-01
"481",6,2002," Meat And Edible Meat Offal",9582250,2002-06-01
"482",6,2002," Fish, Crustaceans & Aquatic Invertebrates",7674568,2002-06-01
"483",6,2002," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",1866009,2002-06-01
"484",6,2002," Products Of Animal Origin, Nesoi",3125120,2002-06-01
"485",6,2002," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",205943,2002-06-01
"486",6,2002," Edible Vegetables & Certain Roots & Tubers",427028,2002-06-01
"487",6,2002," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",1601054,2002-06-01
"488",6,2002," Coffee, Tea, Mate & Spices",33118,2002-06-01
"489",6,2002," Cereals",129703,2002-06-01
"490",6,2002," Milling Products; Malt; Starch; Inulin; Wht Gluten",122778,2002-06-01
"491",6,2002," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",28585435,2002-06-01
"492",6,2002," Lac; Gums, Resins & Other Vegetable Sap & Extract",1014267,2002-06-01
"493",6,2002," Vegetable Plaiting Materials & Products Nesoi",230272,2002-06-01
"494",6,2002," Animal Or Vegetable Fats, Oils Etc. & Waxes",3967621,2002-06-01
"495",6,2002," Edible Preparations Of Meat, Fish, Crustaceans Etc",1165455,2002-06-01
"496",6,2002," Sugars And Sugar Confectionary",1566100,2002-06-01
"497",6,2002," Cocoa And Cocoa Preparations",376586,2002-06-01
"498",6,2002," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",798852,2002-06-01
"499",6,2002," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2727100,2002-06-01
"500",6,2002," Miscellaneous Edible Preparations",4272504,2002-06-01
"501",6,2002," Beverages, Spirits And Vinegar",1178843,2002-06-01
"502",6,2002," Food Industry Residues & Waste; Prep Animal Feed",4755786,2002-06-01
"503",6,2002," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",7321881,2002-06-01
"504",6,2002," Ores, Slag And Ash",880402,2002-06-01
"505",6,2002," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",11924767,2002-06-01
"506",6,2002," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",16912614,2002-06-01
"507",6,2002," Organic Chemicals",41613141,2002-06-01
"508",6,2002," Pharmaceutical Products",7404091,2002-06-01
"509",6,2002," Fertilizers",122649804,2002-06-01
"510",6,2002," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",10790595,2002-06-01
"511",6,2002," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",4713806,2002-06-01
"512",6,2002," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",4754978,2002-06-01
"513",6,2002," Albuminoidal Subst; Modified Starch; Glue; Enzymes",2578664,2002-06-01
"514",6,2002," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",49305,2002-06-01
"515",6,2002," Photographic Or Cinematographic Goods",8759876,2002-06-01
"516",6,2002," Miscellaneous Chemical Products",18704086,2002-06-01
"517",6,2002," Plastics And Articles Thereof",80647841,2002-06-01
"518",6,2002," Rubber And Articles Thereof",9506266,2002-06-01
"519",6,2002," Raw Hides And Skins (no Furskins) And Leather",40804795,2002-06-01
"520",6,2002," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",392134,2002-06-01
"521",6,2002," Furskins And Artificial Fur; Manufactures Thereof",678929,2002-06-01
"522",6,2002," Wood And Articles Of Wood; Wood Charcoal",22010863,2002-06-01
"523",6,2002," Cork And Articles Of Cork",227974,2002-06-01
"524",6,2002," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",12420,2002-06-01
"525",6,2002," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",35119450,2002-06-01
"526",6,2002," Paper & Paperboard & Articles (inc Papr Pulp Artl)",37261445,2002-06-01
"527",6,2002," Printed Books, Newspapers Etc; Manuscripts Etc",4737106,2002-06-01
"528",6,2002," Silk, Including Yarns And Woven Fabric Thereof",22128,2002-06-01
"529",6,2002," Wool & Animal Hair, Including Yarn & Woven Fabric",584216,2002-06-01
"530",6,2002," Cotton, Including Yarn And Woven Fabric Thereof",8613859,2002-06-01
"531",6,2002," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",317072,2002-06-01
"532",6,2002," Manmade Filaments, Including Yarns & Woven Fabrics",4388083,2002-06-01
"533",6,2002," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",16248971,2002-06-01
"534",6,2002," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",3856113,2002-06-01
"535",6,2002," Carpets And Other Textile Floor Coverings",263945,2002-06-01
"536",6,2002," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1138283,2002-06-01
"537",6,2002," Impregnated Etc Text Fabrics; Tex Art For Industry",3113036,2002-06-01
"538",6,2002," Knitted Or Crocheted Fabrics",808608,2002-06-01
"539",6,2002," Apparel Articles And Accessories, Knit Or Crochet",294285,2002-06-01
"540",6,2002," Apparel Articles And Accessories, Not Knit Etc.",638674,2002-06-01
"541",6,2002," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",130138,2002-06-01
"542",6,2002," Footwear, Gaiters Etc. And Parts Thereof",2815926,2002-06-01
"543",6,2002," Headgear And Parts Thereof",49023,2002-06-01
"544",6,2002," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",16909,2002-06-01
"545",6,2002," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",727065,2002-06-01
"546",6,2002," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",3866818,2002-06-01
"547",6,2002," Ceramic Products",2428038,2002-06-01
"548",6,2002," Glass And Glassware",3071628,2002-06-01
"549",6,2002," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",6648110,2002-06-01
"550",6,2002," Iron And Steel",31033873,2002-06-01
"551",6,2002," Articles Of Iron Or Steel",8676081,2002-06-01
"552",6,2002," Copper And Articles Thereof",34854245,2002-06-01
"553",6,2002," Nickel And Articles Thereof",2348631,2002-06-01
"554",6,2002," Aluminum And Articles Thereof",20239427,2002-06-01
"555",6,2002," Lead And Articles Thereof",1447467,2002-06-01
"556",6,2002," Zinc And Articles Thereof",602781,2002-06-01
"557",6,2002," Tin And Articles Thereof",246953,2002-06-01
"558",6,2002," Base Metals Nesoi; Cermets; Articles Thereof",3067213,2002-06-01
"559",6,2002," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",7985533,2002-06-01
"560",6,2002," Miscellaneous Articles Of Base Metal",1631814,2002-06-01
"561",6,2002," Nuclear Reactors, Boilers, Machinery Etc.; Parts",404978647,2002-06-01
"562",6,2002," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",367568599,2002-06-01
"563",6,2002," Railway Or Tramway Stock Etc; Traffic Signal Equip",668924,2002-06-01
"564",6,2002," Vehicles, Except Railway Or Tramway, And Parts Etc",32935615,2002-06-01
"565",6,2002," Aircraft, Spacecraft, And Parts Thereof",511717791,2002-06-01
"566",6,2002," Ships, Boats And Floating Structures",195346,2002-06-01
"567",6,2002," Optic, Photo Etc, Medic Or Surgical Instrments Etc",119829217,2002-06-01
"568",6,2002," Clocks And Watches And Parts Thereof",190057,2002-06-01
"569",6,2002," Musical Instruments; Parts And Accessories Thereof",850757,2002-06-01
"570",6,2002," Arms And Ammunition; Parts And Accessories Thereof",12195,2002-06-01
"571",6,2002," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",6777315,2002-06-01
"572",6,2002," Toys, Games & Sport Equipment; Parts & Accessories",2160243,2002-06-01
"573",6,2002," Miscellaneous Manufactured Articles",1569652,2002-06-01
"574",6,2002," Works Of Art, Collectors' Pieces And Antiques",82844,2002-06-01
"575",6,2002," Special Classification Provisions, Nesoi",17153055,2002-06-01
"576",7,2002," Live Animals",1987126,2002-07-01
"577",7,2002," Meat And Edible Meat Offal",6046067,2002-07-01
"578",7,2002," Fish, Crustaceans & Aquatic Invertebrates",11268121,2002-07-01
"579",7,2002," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",1385028,2002-07-01
"580",7,2002," Products Of Animal Origin, Nesoi",4056811,2002-07-01
"581",7,2002," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",16204,2002-07-01
"582",7,2002," Edible Vegetables & Certain Roots & Tubers",637769,2002-07-01
"583",7,2002," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",1746669,2002-07-01
"584",7,2002," Coffee, Tea, Mate & Spices",234401,2002-07-01
"585",7,2002," Cereals",1783006,2002-07-01
"586",7,2002," Milling Products; Malt; Starch; Inulin; Wht Gluten",325212,2002-07-01
"587",7,2002," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",24875194,2002-07-01
"588",7,2002," Lac; Gums, Resins & Other Vegetable Sap & Extract",761335,2002-07-01
"589",7,2002," Vegetable Plaiting Materials & Products Nesoi",346353,2002-07-01
"590",7,2002," Animal Or Vegetable Fats, Oils Etc. & Waxes",1399111,2002-07-01
"591",7,2002," Edible Preparations Of Meat, Fish, Crustaceans Etc",2716049,2002-07-01
"592",7,2002," Sugars And Sugar Confectionary",444035,2002-07-01
"593",7,2002," Cocoa And Cocoa Preparations",721047,2002-07-01
"594",7,2002," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",1117220,2002-07-01
"595",7,2002," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2235226,2002-07-01
"596",7,2002," Miscellaneous Edible Preparations",2729675,2002-07-01
